2026-03-08 23:03:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 5.5ms | ip=127.0.0.1
2026-03-08 23:03:52 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 3.7ms | ip=127.0.0.1
2026-03-08 23:04:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:04:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:04:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 3.4ms | ip=127.0.0.1
2026-03-08 23:04:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 3.9ms | ip=127.0.0.1
2026-03-08 23:04:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:04:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/customers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:04:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 32.0ms | ip=127.0.0.1
2026-03-08 23:04:21 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 5.2ms | ip=127.0.0.1
2026-03-08 23:04:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:04:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:04:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 9.2ms | ip=127.0.0.1
2026-03-08 23:04:22 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 100.0ms | ip=127.0.0.1
2026-03-08 23:04:23 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 4.1ms | ip=127.0.0.1
2026-03-08 23:04:23 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/customers/ | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 23:04:24 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 3.0ms | ip=127.0.0.1
2026-03-08 23:04:24 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 4.2ms | ip=127.0.0.1
2026-03-08 23:04:26 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-08 23:04:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:04:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:04:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/users/roles | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:04:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 1308.1ms | ip=127.0.0.1
2026-03-08 23:04:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/roles | user=anonymous | status=200 | 17.6ms | ip=127.0.0.1
2026-03-08 23:04:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 1675.0ms | ip=127.0.0.1
2026-03-08 23:04:29 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/users/ | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 23:05:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:05:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-08 23:05:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 14.2ms | ip=127.0.0.1
2026-03-08 23:05:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 3.7ms | ip=127.0.0.1
2026-03-08 23:05:53 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:05:54 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:05:54 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 4.8ms | ip=127.0.0.1
2026-03-08 23:05:54 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 2.6ms | ip=127.0.0.1
2026-03-08 23:06:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:06:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:06:13 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.3ms | ip=127.0.0.1
2026-03-08 23:06:13 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.0ms | ip=127.0.0.1
2026-03-08 23:06:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:06:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 14.7ms | ip=127.0.0.1
2026-03-08 23:06:27 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 6.4ms | ip=127.0.0.1
2026-03-08 23:06:28 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.4ms | ip=127.0.0.1
2026-03-08 23:06:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 23:06:33 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:06:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.7ms | ip=127.0.0.1
2026-03-08 23:06:34 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 8.2ms | ip=127.0.0.1
2026-03-08 23:07:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.6ms | ip=127.0.0.1
2026-03-08 23:07:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 88.4ms | ip=127.0.0.1
2026-03-08 23:07:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 46.9ms | ip=127.0.0.1
2026-03-08 23:09:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:09:15 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:09:16 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-08 23:09:16 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 17.1ms | ip=127.0.0.1
2026-03-08 23:09:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:09:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 2.0ms | ip=127.0.0.1
2026-03-08 23:09:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 6.5ms | ip=127.0.0.1
2026-03-08 23:09:32 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 1.7ms | ip=127.0.0.1
2026-03-08 23:09:39 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:09:39 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:09:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.7ms | ip=127.0.0.1
2026-03-08 23:09:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.4ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.2ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 11.0ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 2.0ms | ip=127.0.0.1
2026-03-08 23:09:41 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 3.2ms | ip=127.0.0.1
2026-03-08 23:09:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 5.4ms | ip=127.0.0.1
2026-03-08 23:09:42 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 13.9ms | ip=127.0.0.1
2026-03-08 23:09:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 23:09:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:09:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 2.0ms | ip=127.0.0.1
2026-03-08 23:09:51 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 1.8ms | ip=127.0.0.1
2026-03-08 23:11:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:11:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:11:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.6ms | ip=127.0.0.1
2026-03-08 23:11:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.5ms | ip=127.0.0.1
2026-03-08 23:12:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.5ms | ip=127.0.0.1
2026-03-08 23:12:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:12:04 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 33.4ms | ip=127.0.0.1
2026-03-08 23:12:05 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.0ms | ip=127.0.0.1
2026-03-08 23:12:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.1ms | ip=127.0.0.1
2026-03-08 23:12:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:12:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 23:12:12 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.2ms | ip=127.0.0.1
2026-03-08 23:12:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.8ms | ip=127.0.0.1
2026-03-08 23:12:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 1.0ms | ip=127.0.0.1
2026-03-08 23:12:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 22.8ms | ip=127.0.0.1
2026-03-08 23:12:31 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 12.5ms | ip=127.0.0.1
2026-03-08 23:12:36 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 4.7ms | ip=127.0.0.1
2026-03-08 23:12:36 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 23:12:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.4ms | ip=127.0.0.1
2026-03-08 23:12:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.2ms | ip=127.0.0.1
2026-03-08 23:12:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 7.4ms | ip=127.0.0.1
2026-03-08 23:12:40 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 135.1ms | ip=127.0.0.1
2026-03-08 23:12:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:12:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/products/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:12:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 15.4ms | ip=127.0.0.1
2026-03-08 23:12:59 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 69.3ms | ip=127.0.0.1
2026-03-08 23:13:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 5.0ms | ip=127.0.0.1
2026-03-08 23:13:00 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 2.9ms | ip=127.0.0.1
2026-03-08 23:13:01 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 1.9ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 2.2ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/suppliers/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | OPTIONS /api/v1/locations/ | user=anonymous | status=200 | 0.3ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/products/ | user=anonymous | status=200 | 3.1ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/suppliers/ | user=anonymous | status=200 | 2.1ms | ip=127.0.0.1
2026-03-08 23:13:02 | INFO     | inventory.CommonLayer.middleware.logging_middleware | GET /api/v1/locations/ | user=anonymous | status=200 | 2.9ms | ip=127.0.0.1
